,directory,image_path,mask_path,status
6366,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_5964_20010511/TCGA_FG_5964_20010511_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_5964_20010511/TCGA_FG_5964_20010511_5_mask.tif,0
6367,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7692_19960724/TCGA_HT_7692_19960724_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7692_19960724/TCGA_HT_7692_19960724_5_mask.tif,0
6368,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6690_20020226/TCGA_FG_6690_20020226_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6690_20020226/TCGA_FG_6690_20020226_5_mask.tif,0
6370,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_5_mask.tif,0
6371,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7877_19980917/TCGA_HT_7877_19980917_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7877_19980917/TCGA_HT_7877_19980917_5_mask.tif,0
6373,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6407_19860514/TCGA_DU_6407_19860514_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6407_19860514/TCGA_DU_6407_19860514_5_mask.tif,0
6374,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6290_20000917/TCGA_CS_6290_20000917_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6290_20000917/TCGA_CS_6290_20000917_5_mask.tif,0
6378,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_5_mask.tif,0
6380,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6666_20011109/TCGA_CS_6666_20011109_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6666_20011109/TCGA_CS_6666_20011109_5_mask.tif,0
6383,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8107_19980708/TCGA_HT_8107_19980708_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8107_19980708/TCGA_HT_8107_19980708_5_mask.tif,0
6388,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7690_19960312/TCGA_HT_7690_19960312_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7690_19960312/TCGA_HT_7690_19960312_5_mask.tif,0
6390,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_5395_19981004/TCGA_CS_5395_19981004_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_5395_19981004/TCGA_CS_5395_19981004_5_mask.tif,0
6391,TCGA_CS_4941_19960909,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5874_19950510/TCGA_DU_5874_19950510_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5874_19950510/TCGA_DU_5874_19950510_5_mask.tif,0
6396,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7602_19951103/TCGA_HT_7602_19951103_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7602_19951103/TCGA_HT_7602_19951103_5_mask.tif,0
6397,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6689_20020326/TCGA_FG_6689_20020326_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6689_20020326/TCGA_FG_6689_20020326_5_mask.tif,0
6398,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7018_19911220/TCGA_DU_7018_19911220_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7018_19911220/TCGA_DU_7018_19911220_5_mask.tif,0
6399,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7686_19950629/TCGA_HT_7686_19950629_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7686_19950629/TCGA_HT_7686_19950629_5_mask.tif,0
6400,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7475_19970918/TCGA_HT_7475_19970918_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7475_19970918/TCGA_HT_7475_19970918_5_mask.tif,0
6404,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8114_19981030/TCGA_HT_8114_19981030_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8114_19981030/TCGA_HT_8114_19981030_5_mask.tif,0
6409,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_5_mask.tif,0
6410,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61B_19991127/TCGA_HT_A61B_19991127_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61B_19991127/TCGA_HT_A61B_19991127_5_mask.tif,0
6412,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7684_19950816/TCGA_HT_7684_19950816_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7684_19950816/TCGA_HT_7684_19950816_5_mask.tif,0
6413,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5855_19951217/TCGA_DU_5855_19951217_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5855_19951217/TCGA_DU_5855_19951217_5_mask.tif,0
6415,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5849_19950405/TCGA_DU_5849_19950405_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5849_19950405/TCGA_DU_5849_19950405_5_mask.tif,0
6418,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7694_19950404/TCGA_HT_7694_19950404_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7694_19950404/TCGA_HT_7694_19950404_5_mask.tif,0
6419,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_5_mask.tif,0
6420,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7302_19911203/TCGA_DU_7302_19911203_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7302_19911203/TCGA_DU_7302_19911203_5_mask.tif,0
6421,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5872_19950223/TCGA_DU_5872_19950223_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5872_19950223/TCGA_DU_5872_19950223_5_mask.tif,0
6422,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_5_mask.tif,0
6423,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_5_mask.tif,0
6424,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_5_mask.tif,0
6429,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_5_mask.tif,0
6431,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8113_19930809/TCGA_HT_8113_19930809_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8113_19930809/TCGA_HT_8113_19930809_5_mask.tif,0
6432,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5853_19950823/TCGA_DU_5853_19950823_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5853_19950823/TCGA_DU_5853_19950823_5_mask.tif,0
6433,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_5_mask.tif,0
6434,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_5397_20010315/TCGA_CS_5397_20010315_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_5397_20010315/TCGA_CS_5397_20010315_5_mask.tif,0
6435,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7879_19981009/TCGA_HT_7879_19981009_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7879_19981009/TCGA_HT_7879_19981009_5_mask.tif,0
6437,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8106_19970727/TCGA_HT_8106_19970727_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8106_19970727/TCGA_HT_8106_19970727_5_mask.tif,0
6438,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61A_20000127/TCGA_HT_A61A_20000127_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61A_20000127/TCGA_HT_A61A_20000127_5_mask.tif,0
6439,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_5_mask.tif,0
6441,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7013_19860523/TCGA_DU_7013_19860523_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7013_19860523/TCGA_DU_7013_19860523_5_mask.tif,0
6443,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7855_19951020/TCGA_HT_7855_19951020_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7855_19951020/TCGA_HT_7855_19951020_5_mask.tif,0
6450,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_5_mask.tif,0
6453,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_5_mask.tif,0
6454,TCGA_HT_7605_19950916,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7882_19970125/TCGA_HT_7882_19970125_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7882_19970125/TCGA_HT_7882_19970125_5_mask.tif,0
6459,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_5_mask.tif,0
6460,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_5396_20010302/TCGA_CS_5396_20010302_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_5396_20010302/TCGA_CS_5396_20010302_5_mask.tif,0
6461,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A616_19991226/TCGA_HT_A616_19991226_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A616_19991226/TCGA_HT_A616_19991226_5_mask.tif,0
6462,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7881_19981015/TCGA_HT_7881_19981015_5.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7881_19981015/TCGA_HT_7881_19981015_5_mask.tif,0
6463,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6400_19830518/TCGA_DU_6400_19830518_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6400_19830518/TCGA_DU_6400_19830518_50_mask.tif,0
6467,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6401_19831001/TCGA_DU_6401_19831001_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6401_19831001/TCGA_DU_6401_19831001_50_mask.tif,0
6468,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7010_19860307/TCGA_DU_7010_19860307_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7010_19860307/TCGA_DU_7010_19860307_50_mask.tif,1
6471,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6404_19850629/TCGA_DU_6404_19850629_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6404_19850629/TCGA_DU_6404_19850629_50_mask.tif,0
6472,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_50_mask.tif,0
6474,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_5962_20000626/TCGA_FG_5962_20000626_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_5962_20000626/TCGA_FG_5962_20000626_50_mask.tif,0
6475,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6405_19851005/TCGA_DU_6405_19851005_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6405_19851005/TCGA_DU_6405_19851005_50_mask.tif,1
6479,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TT_19980318/TCGA_DU_A5TT_19980318_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TT_19980318/TCGA_DU_A5TT_19980318_50_mask.tif,1
6480,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7008_19830723/TCGA_DU_7008_19830723_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7008_19830723/TCGA_DU_7008_19830723_50_mask.tif,0
6484,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7014_19860618/TCGA_DU_7014_19860618_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7014_19860618/TCGA_DU_7014_19860618_50_mask.tif,1
6486,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A60K_20040224/TCGA_FG_A60K_20040224_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A60K_20040224/TCGA_FG_A60K_20040224_50_mask.tif,1
6487,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6399_19830416/TCGA_DU_6399_19830416_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6399_19830416/TCGA_DU_6399_19830416_50_mask.tif,0
6489,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6690_20020226/TCGA_FG_6690_20020226_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6690_20020226/TCGA_FG_6690_20020226_50_mask.tif,0
6491,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6407_19860514/TCGA_DU_6407_19860514_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6407_19860514/TCGA_DU_6407_19860514_50_mask.tif,0
6492,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_50_mask.tif,0
6496,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61B_19991127/TCGA_HT_A61B_19991127_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61B_19991127/TCGA_HT_A61B_19991127_50_mask.tif,0
6498,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5872_19950223/TCGA_DU_5872_19950223_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5872_19950223/TCGA_DU_5872_19950223_50_mask.tif,1
6500,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_50_mask.tif,0
6501,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61A_20000127/TCGA_HT_A61A_20000127_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61A_20000127/TCGA_HT_A61A_20000127_50_mask.tif,1
6504,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_50_mask.tif,0
6506,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7881_19981015/TCGA_HT_7881_19981015_50.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7881_19981015/TCGA_HT_7881_19981015_50_mask.tif,0
6508,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6400_19830518/TCGA_DU_6400_19830518_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6400_19830518/TCGA_DU_6400_19830518_51_mask.tif,0
6509,TCGA_FG_7634_20000128,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6401_19831001/TCGA_DU_6401_19831001_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6401_19831001/TCGA_DU_6401_19831001_51_mask.tif,0
6510,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7010_19860307/TCGA_DU_7010_19860307_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7010_19860307/TCGA_DU_7010_19860307_51_mask.tif,0
6513,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6404_19850629/TCGA_DU_6404_19850629_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6404_19850629/TCGA_DU_6404_19850629_51_mask.tif,0
6515,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_5962_20000626/TCGA_FG_5962_20000626_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_5962_20000626/TCGA_FG_5962_20000626_51_mask.tif,0
6520,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6405_19851005/TCGA_DU_6405_19851005_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6405_19851005/TCGA_DU_6405_19851005_51_mask.tif,0
6523,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TT_19980318/TCGA_DU_A5TT_19980318_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TT_19980318/TCGA_DU_A5TT_19980318_51_mask.tif,1
6524,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7008_19830723/TCGA_DU_7008_19830723_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7008_19830723/TCGA_DU_7008_19830723_51_mask.tif,0
6525,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7014_19860618/TCGA_DU_7014_19860618_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7014_19860618/TCGA_DU_7014_19860618_51_mask.tif,1
6529,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A60K_20040224/TCGA_FG_A60K_20040224_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A60K_20040224/TCGA_FG_A60K_20040224_51_mask.tif,1
6530,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6399_19830416/TCGA_DU_6399_19830416_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6399_19830416/TCGA_DU_6399_19830416_51_mask.tif,0
6532,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6690_20020226/TCGA_FG_6690_20020226_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6690_20020226/TCGA_FG_6690_20020226_51_mask.tif,0
6533,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6407_19860514/TCGA_DU_6407_19860514_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6407_19860514/TCGA_DU_6407_19860514_51_mask.tif,0
6534,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_51_mask.tif,0
6535,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61B_19991127/TCGA_HT_A61B_19991127_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61B_19991127/TCGA_HT_A61B_19991127_51_mask.tif,0
6536,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5872_19950223/TCGA_DU_5872_19950223_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5872_19950223/TCGA_DU_5872_19950223_51_mask.tif,1
6539,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_51_mask.tif,0
6541,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61A_20000127/TCGA_HT_A61A_20000127_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61A_20000127/TCGA_HT_A61A_20000127_51_mask.tif,1
6544,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_51_mask.tif,0
6546,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7881_19981015/TCGA_HT_7881_19981015_51.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7881_19981015/TCGA_HT_7881_19981015_51_mask.tif,0
6548,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6400_19830518/TCGA_DU_6400_19830518_52.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6400_19830518/TCGA_DU_6400_19830518_52_mask.tif,0
6550,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7010_19860307/TCGA_DU_7010_19860307_52.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7010_19860307/TCGA_DU_7010_19860307_52_mask.tif,0
6551,TCGA_HT_8113_19930809,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6404_19850629/TCGA_DU_6404_19850629_52.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6404_19850629/TCGA_DU_6404_19850629_52_mask.tif,0
6553,TCGA_DU_5853_19950823,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6405_19851005/TCGA_DU_6405_19851005_52.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6405_19851005/TCGA_DU_6405_19851005_52_mask.tif,0
